CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
21.254.073/0001-80;2022-06-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;003450;ITR;119723;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119723
21.254.073/0001-80;2022-09-30;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;003450;ITR;121431;2022-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121431
21.255.567/0001-89;2022-03-31;1;CIA TECIDOS SANTANENSE;004081;ITR;115392;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115392
21.255.567/0001-89;2022-06-30;1;CIA TECIDOS SANTANENSE;004081;ITR;120096;2022-08-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120096
21.255.567/0001-89;2022-09-30;1;CIA TECIDOS SANTANENSE;004081;ITR;122102;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122102
21.262.638/0001-70;2022-03-31;1;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;023701;ITR;115614;2022-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115614
21.314.559/0001-66;2022-03-31;1;MOVIDA PARTICIPACOES SA;023825;ITR;114100;2022-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114100
21.314.559/0001-66;2022-03-31;2;MOVIDA PARTICIPACOES SA;023825;ITR;114401;2022-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114401
21.314.559/0001-66;2022-06-30;1;MOVIDA PARTICIPACOES SA;023825;ITR;119145;2022-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119145
21.314.559/0001-66;2022-09-30;1;MOVIDA PARTICIPACOES SA;023825;ITR;121414;2022-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121414
21.331.849/0001-18;2022-03-31;1;CREDGRID SERVIÇOS FINANCEIROS S.A.;026972;ITR;119737;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119737
21.331.849/0001-18;2022-06-30;1;CREDGRID SERVIÇOS FINANCEIROS S.A.;026972;ITR;120669;2022-09-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120669
21.331.849/0001-18;2022-09-30;1;CREDGRID SERVIÇOS FINANCEIROS S.A.;026972;ITR;121981;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121981
21.389.501/0001-81;2022-03-31;1;COMPASS GÁS E ENERGIA S.A.;025127;ITR;114968;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114968
21.389.501/0001-81;2022-06-30;1;COMPASS GÁS E ENERGIA S.A.;025127;ITR;119659;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119659
21.389.501/0001-81;2022-09-30;1;COMPASS GÁS E ENERGIA S.A.;025127;ITR;121805;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121805
21.414.457/0001-12;2022-03-31;1;LEADS CIA. SECURITIZADORA;023558;ITR;114894;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114894
21.414.457/0001-12;2022-06-30;1;LEADS CIA. SECURITIZADORA;023558;ITR;119889;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119889
21.414.457/0001-12;2022-09-30;1;LEADS CIA. SECURITIZADORA;023558;ITR;121868;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121868
21.610.416/0001-00;2022-03-31;1;FORTUNATO SECURITIZADORA S/A;023566;ITR;115268;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115268
21.728.083/0001-00;2022-03-31;1;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;026654;ITR;115152;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115152
21.728.083/0001-00;2022-06-30;1;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;026654;ITR;119778;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119778
21.728.083/0001-00;2022-09-30;1;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;026654;ITR;121551;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121551
21.948.105/0001-47;2022-03-31;1;BTGI QUARTZO PARTICIPAÇÕES S/A;023850;ITR;113925;2022-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113925
21.948.105/0001-47;2022-06-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;023850;ITR;119192;2022-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119192
21.948.105/0001-47;2022-09-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;023850;ITR;120987;2022-10-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120987
21.976.484/0001-89;2022-03-31;1;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;024538;ITR;115440;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115440
21.976.484/0001-89;2022-06-30;1;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;024538;ITR;120037;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120037
21.976.510/0001-79;2022-03-31;1;BTGI SAFIRA PARTICIPAÇÕES S/A;023841;ITR;113924;2022-04-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113924
21.976.510/0001-79;2022-06-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;023841;ITR;119203;2022-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119203
21.976.510/0001-79;2022-09-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;023841;ITR;120986;2022-10-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120986
22.163.297/0001-49;2022-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;114405;2022-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114405
22.163.297/0001-49;2022-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;118806;2022-07-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118806
22.163.297/0001-49;2022-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;121395;2022-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121395
22.261.473/0001-85;2022-03-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;114904;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114904
22.261.473/0001-85;2022-06-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;119837;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119837
22.261.473/0001-85;2022-09-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;122055;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122055
22.261.473/0001-85;2022-09-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;122173;2022-11-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122173
22.266.175/0001-88;2022-03-31;1;FERTILIZANTES HERINGER S.A.;020621;ITR;115215;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115215
22.266.175/0001-88;2022-06-30;1;FERTILIZANTES HERINGER S.A.;020621;ITR;120049;2022-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120049
22.266.175/0001-88;2022-06-30;2;FERTILIZANTES HERINGER S.A.;020621;ITR;120071;2022-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120071
22.266.175/0001-88;2022-06-30;3;FERTILIZANTES HERINGER S.A.;020621;ITR;120267;2022-08-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120267
22.266.175/0001-88;2022-09-30;1;FERTILIZANTES HERINGER S.A.;020621;ITR;121993;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121993
22.495.265/0001-40;2022-03-31;1;SENECA COMPANHIA SECURITIZADORA;023698;ITR;115278;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115278
22.543.331/0001-00;2022-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;114515;2022-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114515
22.543.331/0001-00;2022-06-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;119975;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119975
22.543.331/0001-00;2022-09-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;121468;2022-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121468
22.677.520/0001-76;2022-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;ITR;118170;2022-06-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118170
22.677.520/0001-76;2022-06-30;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;ITR;121005;2022-10-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121005
22.677.520/0001-76;2022-09-30;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;ITR;123798;2023-03-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123798
22.902.694/0001-95;2022-03-31;1;SELF IT ACADEMIAS HOLDING S.A.;026794;ITR;115424;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115424
22.902.694/0001-95;2022-06-30;1;SELF IT ACADEMIAS HOLDING S.A.;026794;ITR;120001;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120001
22.902.694/0001-95;2022-09-30;1;SELF IT ACADEMIAS HOLDING S.A.;026794;ITR;122244;2022-11-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122244
23.041.875/0001-37;2022-03-31;1;ALMACENES ÉXITO S.A.;080225;ITR;122850;2022-12-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122850
23.041.875/0001-37;2022-06-30;1;ALMACENES ÉXITO S.A.;080225;ITR;122852;2022-12-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122852
23.041.875/0001-37;2022-09-30;1;ALMACENES ÉXITO S.A.;080225;ITR;122853;2022-12-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122853
23.096.269/0001-19;2022-03-31;1;RIO PARANA ENERGIA S.A.;025623;ITR;115131;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115131
23.096.269/0001-19;2022-06-30;1;RIO PARANA ENERGIA S.A.;025623;ITR;119683;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119683
23.096.269/0001-19;2022-09-30;1;RIO PARANA ENERGIA S.A.;025623;ITR;121523;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121523
23.236.821/0001-27;2022-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;114665;2022-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114665
23.236.821/0001-27;2022-03-31;2;PATRIMAR ENGENHARIA S.A.;025305;ITR;131485;2023-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131485
23.236.821/0001-27;2022-06-30;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;119361;2022-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119361
23.236.821/0001-27;2022-06-30;2;PATRIMAR ENGENHARIA S.A.;025305;ITR;131486;2023-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131486
23.236.821/0001-27;2022-09-30;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;121453;2022-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121453
23.236.821/0001-27;2022-09-30;2;PATRIMAR ENGENHARIA S.A.;025305;ITR;131487;2023-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131487
23.373.000/0001-32;2022-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;113997;2022-04-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=113997
23.373.000/0001-32;2022-03-31;2;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;114042;2022-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114042
23.373.000/0001-32;2022-06-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;118802;2022-07-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118802
23.373.000/0001-32;2022-09-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;121195;2022-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121195
23.438.929/0001-00;2022-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;ITR;115223;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115223
23.438.929/0001-00;2022-06-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;ITR;119786;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119786
23.438.929/0001-00;2022-09-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;ITR;121878;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121878
23.864.409/0001-51;2022-03-31;1;HOLDING VERZANI E SANDRINI S.A.;026689;ITR;115200;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115200
23.864.409/0001-51;2022-03-31;2;HOLDING VERZANI E SANDRINI S.A.;026689;ITR;115375;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115375
24.230.275/0001-80;2022-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;114980;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114980
24.230.275/0001-80;2022-03-31;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;129643;2023-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129643
24.230.275/0001-80;2022-06-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;119621;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119621
24.230.275/0001-80;2022-06-30;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;129644;2023-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129644
24.230.275/0001-80;2022-09-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;121816;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121816
24.230.275/0001-80;2022-09-30;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;129645;2023-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129645
24.396.489/0001-20;2022-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;115167;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115167
24.396.489/0001-20;2022-03-31;2;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;119581;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119581
24.396.489/0001-20;2022-06-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;119766;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119766
24.396.489/0001-20;2022-09-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;121916;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121916
24.410.913/0001-44;2022-03-31;1;NU HOLDINGS LTD.;080209;ITR;115310;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115310
24.410.913/0001-44;2022-03-31;2;NU HOLDINGS LTD.;080209;ITR;115472;2022-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115472
24.410.913/0001-44;2022-06-30;1;NU HOLDINGS LTD.;080209;ITR;119925;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119925
24.410.913/0001-44;2022-09-30;1;NU HOLDINGS LTD.;080209;ITR;122090;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122090
24.624.490/0001-65;2022-03-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;115061;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115061
24.624.490/0001-65;2022-06-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;119244;2022-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119244
24.624.490/0001-65;2022-09-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;121522;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121522
24.624.551/0001-94;2022-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;115412;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115412
24.624.551/0001-94;2022-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;119540;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119540
24.624.551/0001-94;2022-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;121600;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121600
24.921.465/0001-43;2022-03-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;114805;2022-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114805
24.921.465/0001-43;2022-06-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;119685;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119685
24.921.465/0001-43;2022-09-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;122002;2022-11-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122002
24.962.466/0001-36;2022-03-31;1;RUMO MALHA NORTE S.A.;015300;ITR;115382;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115382
24.962.466/0001-36;2022-06-30;1;RUMO MALHA NORTE S.A.;015300;ITR;119908;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119908
24.962.466/0001-36;2022-09-30;1;RUMO MALHA NORTE S.A.;015300;ITR;122133;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122133
24.990.777/0001-09;2022-03-31;1;GRUPO MATEUS S.A.;025186;ITR;114562;2022-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114562
24.990.777/0001-09;2022-06-30;1;GRUPO MATEUS S.A.;025186;ITR;119647;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119647
24.990.777/0001-09;2022-09-30;1;GRUPO MATEUS S.A.;025186;ITR;121811;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121811
25.005.683/0001-09;2022-03-31;1;VERT COMPANHIA SECURITIZADORA;023990;ITR;115431;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115431
25.089.509/0001-83;2022-03-31;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;023809;ITR;115111;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115111
