CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
21.948.105/0001-47;2023-06-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;023850;ITR;129897;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129897
21.948.105/0001-47;2023-09-30;1;BTGI QUARTZO PARTICIPAÇÕES S/A;023850;ITR;131472;2023-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131472
21.976.510/0001-79;2023-03-31;1;BTGI SAFIRA PARTICIPAÇÕES S/A;023841;ITR;126401;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126401
21.976.510/0001-79;2023-06-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;023841;ITR;129900;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129900
21.976.510/0001-79;2023-09-30;1;BTGI SAFIRA PARTICIPAÇÕES S/A;023841;ITR;131473;2023-10-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131473
22.163.297/0001-49;2023-03-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;126011;2023-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126011
22.163.297/0001-49;2023-06-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;129496;2023-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129496
22.163.297/0001-49;2023-09-30;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;ITR;132048;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132048
22.261.473/0001-85;2023-03-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;125855;2023-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125855
22.261.473/0001-85;2023-06-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;129740;2023-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129740
22.261.473/0001-85;2023-06-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;132957;2023-12-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132957
22.261.473/0001-85;2023-09-30;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;132623;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132623
22.261.473/0001-85;2023-09-30;2;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;ITR;132954;2023-12-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132954
22.266.175/0001-88;2023-03-31;1;FERTILIZANTES HERINGER S.A.;020621;ITR;127473;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127473
22.266.175/0001-88;2023-06-30;1;FERTILIZANTES HERINGER S.A.;020621;ITR;129761;2023-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129761
22.266.175/0001-88;2023-09-30;1;FERTILIZANTES HERINGER S.A.;020621;ITR;132668;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132668
22.543.331/0001-00;2023-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;126157;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126157
22.543.331/0001-00;2023-06-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;130369;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130369
22.543.331/0001-00;2023-09-30;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;ITR;131948;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131948
22.677.520/0001-76;2023-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;ITR;132664;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132664
23.041.875/0001-37;2023-03-31;1;ALMACENES ÉXITO S.A.;080225;ITR;125619;2023-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125619
23.041.875/0001-37;2023-06-30;1;ALMACENES ÉXITO S.A.;080225;ITR;129638;2023-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129638
23.041.875/0001-37;2023-09-30;1;ALMACENES ÉXITO S.A.;080225;ITR;131987;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131987
23.096.269/0001-19;2023-03-31;1;RIO PARANA ENERGIA S.A.;025623;ITR;126586;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126586
23.096.269/0001-19;2023-06-30;1;RIO PARANA ENERGIA S.A.;025623;ITR;130397;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130397
23.096.269/0001-19;2023-09-30;1;RIO PARANA ENERGIA S.A.;025623;ITR;132455;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132455
23.236.821/0001-27;2023-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;126348;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126348
23.236.821/0001-27;2023-03-31;2;PATRIMAR ENGENHARIA S.A.;025305;ITR;127148;2023-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127148
23.236.821/0001-27;2023-06-30;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;129925;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129925
23.236.821/0001-27;2023-09-30;1;PATRIMAR ENGENHARIA S.A.;025305;ITR;132425;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132425
23.373.000/0001-32;2023-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;125478;2023-04-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=125478
23.373.000/0001-32;2023-06-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;129729;2023-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129729
23.373.000/0001-32;2023-09-30;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;ITR;131733;2023-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131733
23.438.929/0001-00;2023-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;ITR;126803;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126803
23.438.929/0001-00;2023-06-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;ITR;130338;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130338
23.438.929/0001-00;2023-09-30;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;ITR;132225;2023-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132225
24.230.275/0001-80;2023-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;126386;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126386
24.230.275/0001-80;2023-03-31;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;126708;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126708
24.230.275/0001-80;2023-03-31;3;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;129647;2023-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129647
24.230.275/0001-80;2023-06-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;130069;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130069
24.230.275/0001-80;2023-09-30;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;ITR;132151;2023-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132151
24.396.489/0001-20;2023-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;126591;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126591
24.396.489/0001-20;2023-03-31;2;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;130568;2023-08-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130568
24.396.489/0001-20;2023-06-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;130324;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130324
24.396.489/0001-20;2023-09-30;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;ITR;132326;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132326
24.410.913/0001-44;2023-03-31;1;NU HOLDINGS LTD.;080209;ITR;126699;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126699
24.410.913/0001-44;2023-06-30;1;NU HOLDINGS LTD.;080209;ITR;130485;2023-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130485
24.624.490/0001-65;2023-03-31;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;126612;2023-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126612
24.624.490/0001-65;2023-03-31;2;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;127151;2023-05-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127151
24.624.490/0001-65;2023-06-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;130021;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130021
24.624.490/0001-65;2023-09-30;1;ARGO TRANSMISSÃO DE ENERGIA S/A;024210;ITR;131888;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131888
24.624.551/0001-94;2023-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;126501;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126501
24.624.551/0001-94;2023-03-31;2;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;127179;2023-05-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127179
24.624.551/0001-94;2023-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;130028;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130028
24.624.551/0001-94;2023-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;024120;ITR;131886;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131886
24.921.465/0001-43;2023-03-31;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;126650;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126650
24.921.465/0001-43;2023-06-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;130209;2023-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130209
24.921.465/0001-43;2023-09-30;1;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;026204;ITR;132448;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132448
24.962.466/0001-36;2023-03-31;1;RUMO MALHA NORTE S.A.;015300;ITR;126599;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126599
24.962.466/0001-36;2023-06-30;1;RUMO MALHA NORTE S.A.;015300;ITR;130404;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130404
24.962.466/0001-36;2023-09-30;1;RUMO MALHA NORTE S.A.;015300;ITR;132452;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132452
24.990.777/0001-09;2023-03-31;1;GRUPO MATEUS S.A.;025186;ITR;126162;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126162
24.990.777/0001-09;2023-06-30;1;GRUPO MATEUS S.A.;025186;ITR;129896;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129896
24.990.777/0001-09;2023-09-30;1;GRUPO MATEUS S.A.;025186;ITR;131954;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131954
24.990.777/0001-09;2023-09-30;2;GRUPO MATEUS S.A.;025186;ITR;132827;2023-11-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132827
25.089.509/0001-83;2023-03-31;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;023809;ITR;126294;2023-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126294
25.089.509/0001-83;2023-06-30;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;023809;ITR;130166;2023-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130166
25.089.509/0001-83;2023-09-30;1;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;023809;ITR;132321;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132321
25.249.439/0001-83;2023-03-31;1;HOSPITAL CARE CALEDONIA S.A.;025771;ITR;127066;2023-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127066
25.249.439/0001-83;2023-06-30;1;HOSPITAL CARE CALEDONIA S.A.;025771;ITR;131688;2023-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131688
25.249.439/0001-83;2023-09-30;1;HOSPITAL CARE CALEDONIA S.A.;025771;ITR;133278;2023-12-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133278
25.369.840/0001-57;2023-03-31;1;COMERC PARTICIPAÇÕES S.A.;026280;ITR;126585;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126585
25.369.840/0001-57;2023-06-30;1;COMERC PARTICIPAÇÕES S.A.;026280;ITR;130398;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130398
25.369.840/0001-57;2023-09-30;1;COMERC PARTICIPAÇÕES S.A.;026280;ITR;131823;2023-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131823
26.072.786/0001-46;2023-03-31;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;ITR;126698;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126698
26.072.786/0001-46;2023-03-31;2;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;ITR;128296;2023-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128296
26.072.786/0001-46;2023-03-31;3;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;ITR;130543;2023-08-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130543
26.072.786/0001-46;2023-06-30;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;ITR;131139;2023-09-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131139
26.072.786/0001-46;2023-09-30;1;QESTRA TECNOLOGIA ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;026816;ITR;132548;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132548
26.345.998/0001-50;2023-03-31;1;TC S.A.;026077;ITR;126184;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126184
26.345.998/0001-50;2023-06-30;1;TC S.A.;026077;ITR;129890;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129890
26.345.998/0001-50;2023-09-30;1;TC S.A.;026077;ITR;131968;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131968
26.462.693/0001-28;2023-03-31;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;ITR;126149;2023-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126149
26.462.693/0001-28;2023-06-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;ITR;129885;2023-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129885
26.462.693/0001-28;2023-09-30;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025062;ITR;131937;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131937
26.609.050/0001-64;2023-03-31;1;TRAVESSIA SECURITIZADORA S.A.;024082;ITR;126833;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126833
26.609.050/0001-64;2023-06-30;1;TRAVESSIA SECURITIZADORA S.A.;024082;ITR;130474;2023-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130474
26.609.050/0001-64;2023-09-30;1;TRAVESSIA SECURITIZADORA S.A.;024082;ITR;132496;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132496
26.609.050/0001-64;2023-09-30;2;TRAVESSIA SECURITIZADORA S.A.;024082;ITR;132521;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132521
26.659.061/0001-59;2023-03-31;1;MPM CORPÓREOS S.A.;025445;ITR;126702;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126702
26.659.061/0001-59;2023-06-30;1;MPM CORPÓREOS S.A.;025445;ITR;130363;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130363
26.659.061/0001-59;2023-09-30;1;MPM CORPÓREOS S.A.;025445;ITR;132312;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132312
26.664.057/0001-89;2023-03-31;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;ITR;126627;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126627
26.664.057/0001-89;2023-06-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;ITR;130341;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130341
26.664.057/0001-89;2023-09-30;1;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;024341;ITR;132467;2023-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132467
26.845.702/0001-60;2023-03-31;1;EQUATORIAL TRANSMISSORA 7 SPE S.A.;024457;ITR;126417;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126417
26.845.702/0001-60;2023-06-30;1;EQUATORIAL TRANSMISSORA 7 SPE S.A.;024457;ITR;130070;2023-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130070
26.845.702/0001-60;2023-06-30;2;EQUATORIAL TRANSMISSORA 7 SPE S.A.;024457;ITR;130122;2023-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130122
26.845.702/0001-60;2023-09-30;1;EQUATORIAL TRANSMISSORA 7 SPE S.A.;024457;ITR;131932;2023-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131932
26.982.634/0001-80;2023-03-31;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;126867;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126867
26.982.634/0001-80;2023-06-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;130333;2023-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130333
26.982.634/0001-80;2023-09-30;1;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;027197;ITR;132626;2023-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132626
27.093.558/0001-15;2023-03-31;1;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;022012;ITR;126726;2023-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126726
